gene_id	chromosome	start	end	strand
GLYMA_07G218900	7	39227191	39229513	-
GLYMA_07G220000	7	39438567	39439091	+
GLYMA_07G221400	7	39674997	39679666	-
GLYMA_07G226400	7	40380752	40380877	-
GLYMA_07G226700	7	40408355	40408807	-
GLYMA_07G229500	7	40938497	40938647	-
GLYMA_07G235700	7	41726748	41727155	+
GLYMA_07G236100	7	41790334	41791909	-
GLYMA_07G236600	7	41822174	41822276	+
GLYMA_07G238200	7	41944296	41945822	-
GLYMA_07G239800	7	42060666	42060829	+
GLYMA_07G240000	7	42066695	42069042	+
GLYMA_07G243400	7	42323949	42324072	-
GLYMA_07G245700	7	42474022	42474100	+
GLYMA_07G252000	7	42949928	42950457	-
GLYMA_07G253100	7	43035455	43035564	-
GLYMA_07G253400	7	43058540	43058608	+
GLYMA_07G257200	7	43326383	43326452	+
GLYMA_07G258100	7	43408511	43408849	+
GLYMA_07G258500	7	43426434	43427011	-
GLYMA_07G265200	7	43928542	43928869	-
GLYMA_07G266200	7	43988280	43989295	+
GLYMA_07G268800	7	44199042	44199542	+
GLYMA_07G270600	7	44320099	44320249	-
GLYMA_07G272600	7	44471324	44471393	-
GLYMA_08G025500	8	2018062	2018772	-
GLYMA_08G035800	8	2833784	2833950	+
GLYMA_08G039100	8	3059659	3059820	+
GLYMA_08G046000	8	3634292	3634390	+
GLYMA_08G049200	8	3837614	3837701	-
GLYMA_08G054100	8	4179097	4179915	-
GLYMA_08G055000	8	4240056	4240157	+
GLYMA_08G056300	8	4328500	4328718	-
GLYMA_08G059200	8	4527013	4527341	+
GLYMA_08G063400	8	4869487	4869984	+
GLYMA_08G071600	8	5483455	5483888	-
GLYMA_08G072800	8	5575853	5575955	-
GLYMA_08G076800	8	5836642	5837167	+
GLYMA_08G077400	8	5879347	5881167	-
GLYMA_08G083200	8	6286341	6286423	+
GLYMA_08G089100	8	6730318	6730444	-
GLYMA_08G090600	8	6818576	6818853	+
GLYMA_08G090700	8	6826844	6827031	-
GLYMA_08G091700	8	6900712	6900858	+
GLYMA_08G094100	8	7148481	7148543	-
GLYMA_08G098700	8	7559221	7561608	-
GLYMA_08G102400	8	7861462	7861964	+
GLYMA_08G103400	8	7945952	7946078	-
GLYMA_08G103500	8	7948079	7948168	-
GLYMA_08G104900	8	8067888	8068952	-
GLYMA_08G107000	8	8230425	8230603	-
GLYMA_08G110100	8	8457973	8458277	-
GLYMA_08G111700	8	8605644	8605999	-
GLYMA_08G115500	8	8853679	8854526	+
GLYMA_08G118800	8	9178474	9179387	+
GLYMA_08G118900	8	9183236	9183613	+
GLYMA_08G120100	8	9255912	9257926	+
GLYMA_08G121200	8	9361504	9361937	+
GLYMA_08G123200	8	9479362	9480039	+
GLYMA_08G127500	8	9826305	9826549	-
GLYMA_08G128300	8	9891228	9891313	+
GLYMA_08G128900	8	9931206	9931367	+
GLYMA_08G134000	8	10282011	10283098	+
GLYMA_08G138800	8	10630326	10630580	-
GLYMA_08G139500	8	10678890	10679994	+
GLYMA_08G141500	8	10807034	10807440	-
GLYMA_08G145300	8	11042124	11042542	-
GLYMA_08G147700	8	11264600	11264827	+
GLYMA_08G148000	8	11288318	11288659	+
GLYMA_08G153100	8	11793636	11794189	-
GLYMA_08G156500	8	12103177	12103482	+
GLYMA_08G158800	8	12315374	12316625	+
GLYMA_08G159800	8	12387172	12388622	+
GLYMA_08G160500	8	12426843	12427140	-
GLYMA_08G166200	8	13128452	13128531	+
GLYMA_08G167800	8	13225682	13229392	-
GLYMA_08G168800	8	13408307	13408546	+
GLYMA_08G172100	8	13705375	13706155	+
GLYMA_08G172400	8	13725060	13725159	-
GLYMA_08G172900	8	13748799	13749022	-
GLYMA_08G179400	8	14389325	14389791	+
GLYMA_08G179800	8	14412518	14412589	+
GLYMA_08G182700	8	14653011	14653731	+
GLYMA_08G184600	8	14807210	14808109	+
GLYMA_08G184800	8	14820069	14820317	+
GLYMA_08G187800	8	15063602	15064520	-
GLYMA_08G188700	8	15131518	15131806	+
GLYMA_08G189900	8	15263259	15264666	+
GLYMA_08G193900	8	15622909	15623377	+
GLYMA_08G198000	8	15982586	15983263	+
GLYMA_08G199200	8	16087592	16088881	+
GLYMA_08G203700	8	16522007	16522722	+
GLYMA_08G204400	8	16567915	16568042	-
GLYMA_08G209900	8	16996144	16997306	-
GLYMA_08G212200	8	17126475	17127701	+
GLYMA_08G212300	8	17130742	17131043	+
GLYMA_08G214800	8	17393906	17394516	+
GLYMA_08G220000	8	17876696	17876830	-
GLYMA_08G220600	8	17929360	17929698	+
GLYMA_08G221000	8	17960197	17960346	+
GLYMA_08G222400	8	18071175	18072769	+
GLYMA_08G222900	8	18090349	18091026	+
GLYMA_08G224700	8	18212521	18212585	+
GLYMA_08G229700	8	18795451	18795715	+
GLYMA_08G229800	8	18804055	18804137	+
GLYMA_08G230700	8	18897558	18897817	+
GLYMA_08G230900	8	18926177	18926314	+
GLYMA_08G233000	8	19325791	19325949	+
GLYMA_08G237000	8	20106759	20107871	+
GLYMA_08G238000	8	20283344	20285164	-
GLYMA_08G239500	8	20447260	20447333	-
GLYMA_08G241200	8	20586127	20586468	+
GLYMA_08G242100	8	20697881	20698711	-
GLYMA_08G247500	8	21446523	21446626	-
GLYMA_08G249600	8	21768222	21768874	-
GLYMA_08G250600	8	21933539	21933629	+
GLYMA_08G250800	8	21985764	21986433	+
GLYMA_08G253200	8	22272657	22272757	-
GLYMA_08G256100	8	22784029	22784126	-
GLYMA_08G259100	8	23387075	23388301	-
GLYMA_08G262200	8	27182029	27182118	-
GLYMA_08G263500	8	28539598	28540082	+
GLYMA_08G268000	8	34242474	34243656	+
GLYMA_08G281400	8	38533236	38533335	-
GLYMA_08G285000	8	39405415	39406223	-
GLYMA_08G286000	8	39579094	39579306	-
GLYMA_08G292000	8	40601738	40601910	-
GLYMA_08G295800	8	41101494	41102121	-
GLYMA_08G298800	8	41682438	41682810	+
GLYMA_08G307400	8	42557207	42557336	-
GLYMA_08G309700	8	42898958	42899417	+
GLYMA_08G314900	8	43488167	43488535	-
GLYMA_08G315200	8	43514390	43514549	-
GLYMA_08G316400	8	43628915	43629362	-
GLYMA_08G318300	8	43767810	43768896	+
GLYMA_08G320300	8	43927362	43928056	+
GLYMA_08G320800	8	43975212	43975719	+
GLYMA_08G324800	8	44293073	44293979	+
GLYMA_08G325100	8	44307807	44309441	+
GLYMA_08G325500	8	44349195	44350528	-
GLYMA_08G336500	8	45351949	45352048	-
GLYMA_08G342400	8	45792014	45792092	+
GLYMA_08G343700	8	45887855	45888079	+
GLYMA_08G344000	8	45910344	45911056	-
GLYMA_08G345100	8	46006390	46006776	-
GLYMA_08G346400	8	46133445	46134095	-
GLYMA_08G349900	8	46400771	46402101	+
GLYMA_08G351800	8	46502252	46503765	-
GLYMA_08G356300	8	46885940	46886044	-
GLYMA_08G359800	8	47169292	47169470	+
GLYMA_08G360200	8	47211774	47211850	-
GLYMA_08G360800	8	47259119	47259212	-
GLYMA_08G362100	8	47365339	47365559	+
GLYMA_08G366600	8	47736913	47737221	+
GLYMA_09G000100	9	2631	2757	-
GLYMA_09G001100	9	88592	89303	-
GLYMA_09G001300	9	96277	96383	-
GLYMA_09G001400	9	112547	112821	+
GLYMA_09G002600	9	223816	224306	+
GLYMA_09G006300	9	474811	474913	+
GLYMA_09G010000	9	786657	787255	+
GLYMA_09G010100	9	788575	789410	+
GLYMA_09G014000	9	1049020	1049991	+
GLYMA_09G017700	9	1396446	1396523	+
GLYMA_09G017900	9	1408584	1408961	-
GLYMA_09G019800	9	1541091	1542235	+
GLYMA_09G025500	9	2079217	2079551	+
GLYMA_09G027700	9	2258818	2258884	+
GLYMA_09G031100	9	2559645	2560179	+
GLYMA_09G031500	9	2588449	2589170	-
GLYMA_09G032300	9	2728530	2729164	-
GLYMA_09G033600	9	2815112	2815218	+
GLYMA_09G034900	9	2928209	2928530	-
GLYMA_09G040000	9	3336712	3336822	-
GLYMA_09G043600	9	3719208	3719322	+
GLYMA_09G053400	9	4705566	4706178	-
GLYMA_09G053700	9	4723899	4725950	-
GLYMA_09G054300	9	4800723	4801927	-
GLYMA_09G055700	9	4967860	4968106	+
GLYMA_09G058000	9	5276987	5277303	-
GLYMA_09G060800	9	5708904	5709249	-
GLYMA_09G068200	9	6893487	6893685	+
GLYMA_09G068400	9	6918793	6921037	+
GLYMA_09G070500	9	7193595	7196642	+
GLYMA_09G072300	9	7513230	7513391	+
GLYMA_09G073300	9	7724863	7725939	+
GLYMA_09G075300	9	8169492	8169594	-
GLYMA_09G075800	9	8264227	8264438	-
GLYMA_09G077100	9	8462587	8462893	-
GLYMA_09G079400	9	8957819	8958580	-
GLYMA_09G082100	9	9653075	9654522	+
GLYMA_09G091000	9	12223879	12225566	+
GLYMA_09G093300	9	12861091	12862653	+
GLYMA_09G096300	9	14678426	14678537	+
GLYMA_09G097400	9	15546424	15547671	+
GLYMA_09G103800	9	19256676	19257128	+
GLYMA_09G107600	9	20357524	20358623	+
GLYMA_09G108100	9	20513615	20514101	+
GLYMA_09G111700	9	22109440	22111558	+
GLYMA_09G114700	9	24740531	24744287	+
GLYMA_09G116400	9	27001177	27001340	+
GLYMA_09G117100	9	27239911	27240217	+
GLYMA_09G123700	9	29997501	29997644	+
GLYMA_09G123800	9	30004151	30005294	-
GLYMA_09G128000	9	31909217	31909330	+
GLYMA_09G128100	9	31916397	31917626	-
GLYMA_09G130000	9	32451350	32451719	+
GLYMA_09G133100	9	33079809	33079882	+
GLYMA_09G138100	9	34353632	34356125	+
GLYMA_09G140400	9	34804920	34805843	+
GLYMA_09G142100	9	35371193	35372525	+
GLYMA_09G143300	9	35625910	35626053	+
GLYMA_09G146600	9	36341520	36341674	+
GLYMA_09G150500	9	37141274	37146184	-
GLYMA_09G152600	9	37507941	37508077	+
GLYMA_09G157100	9	38030384	38030959	-
GLYMA_09G158400	9	38178589	38181322	+
GLYMA_09G161400	9	38570739	38570928	+
GLYMA_09G165700	9	38956819	38956962	+
GLYMA_09G174500	9	39912063	39912828	+
GLYMA_09G174700	9	39915818	39916005	-
GLYMA_09G176900	9	40124922	40125799	-
GLYMA_09G179100	9	40388221	40388435	-
GLYMA_09G179700	9	40465672	40466003	-
GLYMA_09G179900	9	40496686	40497847	-
GLYMA_09G181400	9	40633875	40634117	-
GLYMA_09G182700	9	40810436	40811012	-
GLYMA_09G184100	9	40919606	40919692	-
GLYMA_09G186700	9	41147904	41149328	+
GLYMA_09G186900	9	41157785	41157900	+
GLYMA_09G187600	9	41213965	41214541	+
GLYMA_09G192400	9	41697871	41700762	-
GLYMA_09G192800	9	41742408	41743348	-
GLYMA_09G193700	9	41827472	41829391	-
GLYMA_09G193900	9	41843194	41843295	+
GLYMA_09G195800	9	42049548	42049628	-
GLYMA_09G196500	9	42112465	42112689	+
GLYMA_09G199500	9	42392746	42393844	-
GLYMA_09G201900	9	42605680	42606035	-
GLYMA_09G203000	9	42713497	42713615	+
GLYMA_09G213600	9	43721824	43722634	+
GLYMA_09G216300	9	43958600	43960680	-
GLYMA_09G223000	9	44355751	44358980	-
GLYMA_09G226800	9	45153855	45154096	-
GLYMA_09G227500	9	45191836	45191968	-
GLYMA_09G228900	9	45303721	45304701	+
GLYMA_09G229000	9	45308696	45309476	+
GLYMA_09G232900	9	45594500	45594578	+
GLYMA_09G234200	9	45665528	45665623	+
GLYMA_09G235600	9	45821145	45821351	-
GLYMA_09G241400	9	46371043	46371248	-
GLYMA_09G243600	9	46622215	46622514	-
GLYMA_09G244800	9	46709516	46709596	+
GLYMA_09G246200	9	46804335	46804529	-
GLYMA_09G246900	9	46845860	46845985	-
GLYMA_09G254200	9	47373975	47374760	-
GLYMA_09G258700	9	47738233	47738328	+
GLYMA_09G262200	9	47999442	48000854	+
GLYMA_09G267400	9	48525948	48526437	+
GLYMA_09G270600	9	48753846	48753956	-
GLYMA_09G272500	9	48901004	48901211	+
GLYMA_09G280100	9	49536692	49537195	-
GLYMA_U024900	KZ847135	7201	7391	-
GLYMA_U030700	KZ847140	304557	305173	+
GLYMA_U032300	KZ847142	220265	221003	-
GLYMA_U022500	KZ848200	347	912	+
