gene_id	chromosome	start	end	strand
AT5G64890	5	25934802	25935171	+
AT5G64960	5	25958892	25958982	+
AT5G65158	5	26030214	26030308	+
AT5G65170	5	26041726	26041890	+
AT5G65320	5	26107458	26107615	-
AT5G65370	5	26122157	26122310	+
AT5G65400	5	26131984	26132080	+
AT5G65500	5	26181294	26181366	-
AT5G09395	5	26198146	26198524	+
AT5G65683	5	26261874	26261952	+
AT5G65720	5	26296503	26296579	+
AT5G65920	5	26365688	26365777	-
AT5G66000	5	26397241	26397352	-
AT5G66220	5	26461280	26461353	+
AT5G66650	5	26603639	26603726	-
AT5G66800	5	26671928	26672059	+
AT5G66880	5	26710335	26710419	+
AT5G66980	5	26742430	26742520	+
AT5G67010	5	26749252	26749321	-
AT5G67060	5	26766216	26766311	+
AT5G67100	5	26785128	26785287	+
AT5G67120	5	26788091	26788463	-
AT5G67265	5	26839685	26839815	-
AT5G67410	5	26897473	26897847	-
AT5G67411	5	26898576	26898663	-
AT5G67420	5	26905145	26905231	-
AT5G67420	5	26906025	26906451	-
AT5G67480	5	26932524	26933114	-
ATMG00285	Mt	80133	81112	-
ATCG00030	Pt	1752	4311	-
ATCG00100	Pt	8670	9382	+
ATCG00180	Pt	21862	22652	-
ATCG00400	Pt	46930	47440	+
ATCG00890	Pt	95703	96387	-
ATCG00905	Pt	98025	98561	-
ATCG01100	Pt	120377	121456	-
ATCG01230	Pt	140088	140624	+
ATCG01250	Pt	142262	142946	+
ATCG01310	Pt	153196	153877	+
